host_response_rate,host_is_superhost,host_identity_verified,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,washers,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable
97,False,True,80205,39.768029999999996,-104.96903,House,Private room,2,1,1,1,47.0,100.0,15.0,1,15.0,30,0,96,10,9.0,10.0,10.0,8.0,9.0,False,strict_14_with_grace_period,3,1,2,0,0.15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
100,True,True,80209,39.71245,-104.97528999999999,House,Entire home/apt,2,1,2,2,51.0,100.0,60.0,1,0.0,30,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,1,1,0,0.1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
100,False,True,80203,39.73429,-104.98352,Apartment,Entire home/apt,2,1,0,1,199.0,0.0,0.0,1,0.0,30,48,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.66,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
80,False,True,80210,39.68363,-104.97227,House,Entire home/apt,10,2,5,7,275.0,500.0,150.0,1,0.0,365,90,92,9,9.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
100,True,True,80203,39.733709999999995,-104.98163999999998,House,Entire home/apt,6,2,2,2,228.0,300.0,150.0,4,25.0,2,34,98,10,9.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,1.62,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
100,True,False,80211,39.76556,-105.02152,Apartment,Entire home/apt,3,1,1,1,90.0,0.0,60.0,1,0.0,1,70,93,10,9.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.01,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
100,True,False,80204,39.73845,-105.03883,House,Entire home/apt,8,2,4,4,235.0,250.0,100.0,4,25.0,3,72,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.31,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1
97,True,True,80211,39.77565,-105.02396999999999,Apartment,Entire home/apt,2,1,1,1,70.0,0.0,25.0,1,0.0,3,0,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.83,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0
100,True,True,80206,39.734390000000005,-104.95806999999999,House,Private room,5,1,2,2,102.0,200.0,35.0,4,10.0,1,74,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,1,2,0,2.1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
100,False,True,80210,39.67392,-104.97211999999999,House,Private room,3,1,1,1,62.0,0.0,75.0,2,15.0,7,89,96,10,9.0,10.0,10.0,10.0,9.0,True,moderate,2,0,2,0,1.47,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0
97,False,True,80205,39.75759,-104.9793,House,Entire home/apt,3,2,2,2,175.0,2000.0,0.0,2,15.0,45,0,93,10,10.0,10.0,10.0,9.0,9.0,False,moderate,1,1,0,0,0.22,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
97,True,True,80205,39.76324,-104.97143,House,Private room,2,1,1,1,60.0,150.0,20.0,2,0.0,30,0,98,10,10.0,10.0,10.0,9.0,10.0,False,moderate,5,1,4,0,1.83,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
100,True,True,80212,39.76794,-105.05151000000001,House,Entire home/apt,4,1,2,2,119.0,200.0,85.0,1,0.0,2,70,92,10,10.0,10.0,10.0,10.0,9.0,False,moderate,4,4,0,0,0.89,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
100,True,True,80203,39.71954,-104.98346000000001,House,Entire home/apt,2,1,1,1,150.0,2500.0,60.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,3,3,0,0,1.45,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
100,True,True,80204,39.739259999999994,-105.04678999999999,Apartment,Entire home/apt,6,1,2,3,90.0,0.0,50.0,2,10.0,1,70,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,3.01,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
97,False,True,80203,39.74537,-104.98472,Apartment,Entire home/apt,2,1,1,1,96.0,0.0,0.0,1,0.0,3,0,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,0.02,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,True,True,80211,39.76579,-105.01655,House,Entire home/apt,4,1,2,2,150.0,250.0,65.0,4,25.0,3,76,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.29,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
97,False,True,80206,39.73559,-104.96108999999998,Apartment,Entire home/apt,2,1,0,1,94.0,150.0,0.0,1,0.0,2,0,95,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,False,80220,39.74252,-104.90985,House,Private room,3,1,1,2,60.0,0.0,15.0,1,10.0,2,75,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,0.67,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
100,False,False,80211,39.752759999999995,-105.05175,House,Entire home/apt,4,2,2,2,175.0,500.0,140.0,1,0.0,3,75,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.87,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
97,True,True,80205,39.76494,-104.97211000000001,House,Private room,2,1,1,2,78.0,150.0,20.0,2,0.0,30,0,98,10,10.0,10.0,10.0,9.0,10.0,False,moderate,5,1,4,0,1.74,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
100,True,True,80218,39.73871,-104.97073,House,Private room,3,1,1,2,75.0,150.0,0.0,2,20.0,1,48,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,11.15,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
100,True,True,80211,39.75878,-105.01353,Apartment,Entire home/apt,2,1,0,1,129.0,500.0,100.0,2,0.0,29,90,98,10,10.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,2,2,0,0,0.88,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
100,False,False,80218,39.73705,-104.96834,House,Private room,2,1,1,1,56.0,0.0,0.0,1,15.0,2,80,95,10,9.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,2.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,True,True,80206,39.73404,-104.94653999999998,House,Private room,2,1,1,1,78.0,0.0,15.0,1,5.0,2,90,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,2,0,2,0,3.41,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
100,True,True,80211,39.77317,-105.02828000000001,House,Private room,2,1,1,2,50.0,500.0,15.0,2,20.0,2,0,84,9,8.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,3,2,1,0,0.14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
100,True,True,80210,39.66697,-104.96458,House,Private room,1,1,1,1,30.0,150.0,60.0,1,0.0,5,0,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,1.17,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0
100,True,True,80210,39.66793,-104.96606000000001,House,Private room,1,1,1,1,28.0,150.0,50.0,1,0.0,3,82,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,1.21,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
90,False,True,80212,39.78125,-105.03799,Apartment,Entire home/apt,4,1,2,2,125.0,500.0,100.0,1,0.0,30,58,92,9,9.0,9.0,9.0,10.0,9.0,False,strict_14_with_grace_period,7,7,0,0,0.93,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0
100,True,True,80211,39.77194,-105.02478,Apartment,Entire home/apt,2,1,1,1,99.0,0.0,55.0,1,0.0,2,81,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,2.41,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
100,False,False,80211,39.7693,-105.01046000000001,House,Entire home/apt,6,2,2,2,201.0,1000.0,115.0,1,0.0,2,30,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,2.0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
97,False,True,80202,39.74505,-104.99458999999999,Apartment,Entire home/apt,3,1,1,1,225.0,0.0,100.0,1,0.0,28,26,100,10,9.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,0.21,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
100,False,True,80205,39.76493,-104.95783,House,Private room,1,1,1,1,39.0,200.0,25.0,1,20.0,3,16,95,10,10.0,10.0,10.0,9.0,10.0,False,moderate,1,0,1,0,4.09,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
100,True,False,80204,39.73648,-105.0008,House,Entire home/apt,3,1,1,1,125.0,250.0,50.0,2,25.0,1,61,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,6.48,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0
100,True,False,80210,39.67953,-104.98035,House,Entire home/apt,6,2,3,4,145.0,500.0,100.0,1,0.0,30,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,2,0,0,0.15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
100,False,True,80205,39.76005,-104.96649,House,Entire home/apt,7,2,3,4,135.0,0.0,150.0,1,0.0,3,6,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.25,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,True,80220,39.73961,-104.91956,House,Entire home/apt,4,1,2,2,95.0,0.0,15.0,2,20.0,3,0,94,10,9.0,10.0,10.0,9.0,9.0,False,moderate,3,3,0,0,0.5,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0
97,True,True,80205,39.76425,-104.9712,House,Private room,2,1,1,1,75.0,200.0,25.0,2,0.0,30,0,97,10,10.0,10.0,10.0,9.0,10.0,False,moderate,5,1,4,0,1.71,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
100,False,True,80218,39.74153,-104.96733,Apartment,Entire home/apt,2,1,1,0,65.0,300.0,0.0,2,5.0,30,83,96,10,10.0,10.0,9.0,10.0,9.0,False,strict_14_with_grace_period,5,5,0,0,0.75,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
100,True,True,80204,39.7341,-105.00068999999999,House,Entire home/apt,6,1,2,3,166.0,200.0,65.0,1,0.0,2,69,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,5.58,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
100,True,True,80220,39.72061,-104.91187,Apartment,Entire home/apt,4,1,2,2,85.0,0.0,200.0,2,15.0,30,19,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,3,3,0,0,2.07,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
100,True,True,80223,39.71627,-104.98913999999999,Apartment,Entire home/apt,2,1,1,1,90.0,0.0,40.0,2,25.0,1,85,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,3.45,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
100,True,True,80210,39.66636,-104.96569,House,Private room,1,1,1,1,29.0,150.0,50.0,1,0.0,5,29,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,0.85,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
100,True,True,80220,39.72202,-104.91176999999999,Apartment,Entire home/apt,2,2,0,1,60.0,0.0,125.0,1,10.0,30,55,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,3,3,0,0,2.83,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0
100,False,False,80218,39.72203,-104.96623000000001,House,Entire home/apt,5,3,3,3,200.0,100.0,100.0,1,0.0,5,74,93,9,9.0,10.0,10.0,10.0,9.0,False,flexible,1,1,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
90,False,True,80203,39.71757,-104.98132,House,Entire home/apt,4,1,2,2,120.0,150.0,45.0,4,20.0,2,0,91,9,9.0,10.0,9.0,10.0,9.0,True,moderate,2,1,1,0,0.87,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
100,True,True,80205,39.76664,-104.95477,House,Entire home/apt,6,1,3,4,169.0,250.0,75.0,3,10.0,2,90,92,9,9.0,10.0,10.0,9.0,9.0,False,strict_14_with_grace_period,1,1,0,0,0.93,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0
100,False,True,80218,39.74176,-104.96718,Apartment,Entire home/apt,2,1,1,1,67.0,600.0,0.0,2,10.0,30,32,97,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,5,5,0,0,0.33,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0
80,True,True,80205,39.75065,-104.97726000000002,House,Private room,2,1,1,1,42.0,0.0,10.0,1,10.0,2,62,96,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,0,1,0,8.92,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0
100,True,True,80211,39.76485,-105.03541000000001,Apartment,Entire home/apt,3,1,1,2,100.0,250.0,50.0,2,10.0,1,0,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,3.55,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
100,False,True,80205,39.764920000000004,-104.94855,House,Private room,2,1,1,1,60.0,100.0,30.0,1,25.0,2,88,94,9,9.0,10.0,10.0,9.0,9.0,False,moderate,1,0,1,0,0.84,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
100,True,True,80205,39.750170000000004,-104.97516,House,Private room,2,1,1,1,70.0,0.0,25.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,0.24,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,False,True,80209,39.70624,-104.9816,House,Private room,2,1,1,1,51.0,0.0,0.0,1,12.0,1,0,100,10,10.0,10.0,10.0,9.0,10.0,False,moderate,2,0,2,0,0.16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
100,False,False,80202,39.745020000000004,-104.99793000000001,Apartment,Entire home/apt,3,1,1,1,95.0,450.0,150.0,2,0.0,30,0,88,9,10.0,10.0,8.0,10.0,9.0,True,super_strict_60,11,8,3,0,0.17,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0
100,True,True,80204,39.73447,-105.02558,House,Entire home/apt,3,1,1,1,72.0,100.0,60.0,2,15.0,2,10,94,10,10.0,10.0,10.0,9.0,9.0,False,strict_14_with_grace_period,1,1,0,0,2.51,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
90,False,True,80212,39.78009,-105.03965,Apartment,Entire home/apt,2,1,1,1,70.0,500.0,100.0,1,0.0,30,46,95,10,9.0,10.0,9.0,10.0,9.0,False,strict_14_with_grace_period,7,7,0,0,0.5,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0
97,False,True,80211,39.7758,-105.01271000000001,House,Entire home/apt,6,2,2,4,195.0,150.0,100.0,3,25.0,2,0,95,10,10.0,10.0,10.0,10.0,9.0,False,moderate,1,1,0,0,0.59,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
100,True,True,80211,39.76631,-105.0336,Apartment,Entire home/apt,4,1,1,1,150.0,0.0,80.0,2,25.0,2,0,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.42,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0
100,True,True,80211,39.77026,-105.0377,House,Entire home/apt,4,1,2,3,125.0,1000.0,125.0,2,5.0,30,76,96,10,9.0,10.0,10.0,10.0,10.0,False,flexible,2,2,0,0,1.19,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
100,False,True,80210,39.68889,-104.95642,House,Entire home/apt,2,1,2,2,300.0,500.0,120.0,2,150.0,1,89,100,10,10.0,9.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.14,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
100,True,True,80206,39.74322,-104.95003999999999,Apartment,Entire home/apt,6,1,2,2,88.0,0.0,70.0,3,10.0,1,18,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,5.35,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
100,True,True,80223,39.70434,-105.0102,House,Entire home/apt,4,1,3,4,199.0,500.0,100.0,4,0.0,3,49,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,3,3,0,0,0.22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
93,False,False,80238,39.75642,-104.85848,House,Entire home/apt,8,2,3,3,187.0,250.0,100.0,4,10.0,2,46,96,10,9.0,10.0,9.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,1.64,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,True,80211,39.76336,-105.01881000000002,Apartment,Entire home/apt,2,1,1,1,139.0,100.0,50.0,2,0.0,3,72,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,2.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
100,True,True,80205,39.75436,-104.98298999999999,House,Private room,2,1,1,1,70.0,0.0,35.0,1,15.0,2,0,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,1,1,0,2.62,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
100,True,True,80205,39.747440000000005,-104.97724,House,Private room,2,1,1,1,74.0,0.0,35.0,1,0.0,2,0,99,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,0,1,0,2.18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
92,False,False,80246,39.70044,-104.93019,Apartment,Entire home/apt,5,1,2,3,120.0,150.0,35.0,3,20.0,2,51,94,10,10.0,10.0,10.0,10.0,9.0,True,moderate,2,2,0,0,0.82,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
97,False,False,80211,39.76647,-105.00288,House,Entire home/apt,4,2,2,2,150.0,400.0,0.0,1,0.0,30,0,94,10,10.0,10.0,10.0,9.0,9.0,False,flexible,3,1,2,0,0.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,False,True,80247,39.70726,-104.89081000000002,Apartment,Entire home/apt,2,1,1,1,75.0,500.0,120.0,1,0.0,170,0,93,10,9.0,10.0,10.0,9.0,9.0,False,strict_14_with_grace_period,1,1,0,0,0.18,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
100,True,True,80206,39.73261,-104.94861000000002,House,Private room,2,1,1,1,78.0,0.0,15.0,1,5.0,2,87,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,0,2,0,2.94,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
80,False,True,80210,39.694520000000004,-104.97672,House,Entire home/apt,8,2,3,4,170.0,400.0,100.0,4,10.0,2,77,92,9,9.0,10.0,10.0,9.0,9.0,False,strict_14_with_grace_period,1,1,0,0,1.78,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
97,False,False,80211,39.76661,-105.00211999999999,House,Private room,2,1,1,1,106.0,400.0,0.0,1,0.0,30,90,94,10,10.0,10.0,10.0,10.0,9.0,False,flexible,3,1,2,0,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
97,False,True,80202,39.74368,-104.99673,Apartment,Entire home/apt,3,1,1,1,225.0,500.0,90.0,1,40.0,31,88,92,10,10.0,9.0,10.0,10.0,9.0,False,moderate,1,1,0,0,0.35,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
100,True,True,80223,39.70519,-105.0113,House,Entire home/apt,6,1,3,4,199.0,500.0,100.0,4,0.0,3,49,97,9,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,3,3,0,0,1.52,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0
97,False,True,80211,39.74559,-104.98726,Apartment,Entire home/apt,2,1,1,1,159.0,100.0,35.0,2,0.0,1,0,97,10,9.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,1.38,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0
97,True,True,80218,39.73182,-104.97872,Apartment,Entire home/apt,4,1,2,3,147.0,500.0,60.0,3,10.0,2,0,95,10,9.0,10.0,10.0,10.0,9.0,False,moderate,1,1,0,0,1.39,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
100,False,False,80249,39.78091,-104.74517,House,Entire home/apt,10,3,5,5,245.0,850.0,250.0,10,0.0,2,86,94,10,10.0,10.0,10.0,9.0,9.0,True,strict_14_with_grace_period,1,1,0,0,0.54,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
100,True,False,80231,39.6878,-104.90343999999999,House,Private room,2,1,1,1,43.0,200.0,40.0,1,5.0,30,16,97,10,10.0,10.0,10.0,9.0,10.0,False,strict_14_with_grace_period,1,0,1,0,0.51,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
100,True,True,80211,39.77155,-105.01008999999999,Apartment,Entire home/apt,4,1,1,1,149.0,0.0,35.0,1,0.0,3,84,99,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,1.15,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
43,False,False,80218,39.730779999999996,-104.97818000000001,House,Entire home/apt,4,1,2,2,160.0,0.0,100.0,4,25.0,2,49,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.76,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
95,True,True,80205,39.76931,-104.96503,House,Entire home/apt,12,2,2,7,475.0,250.0,125.0,4,50.0,1,83,98,10,10.0,10.0,10.0,9.0,10.0,True,strict_14_with_grace_period,1,1,0,0,2.53,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1
100,True,True,80211,39.766909999999996,-105.00186000000001,House,Entire home/apt,3,1,2,2,80.0,100.0,60.0,1,0.0,4,4,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,0.54,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
94,False,False,80210,39.66933,-104.96231,Apartment,Entire home/apt,2,1,0,1,56.0,0.0,70.0,2,0.0,30,28,91,9,9.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,6,6,0,0,0.55,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0
