date,host_response_rate,host_is_superhost,host_identity_verified,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,washers,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable
2015-01-20,100,False,True,80205,39.76292,-104.97385,House,Entire home/apt,6,2,2,2,114.0,100.0,80.0,4,20.0,2,60,95,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,5.81,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
2016-04-28,100,False,True,80205,39.7564,-104.95479,House,Entire home/apt,8,1,1,2,89.0,200.0,60.0,3,10.0,1,0,92,9,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,2,2,0,0,3.58,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
2018-04-26,100,True,False,80205,39.76157,-104.97958,House,Entire home/apt,6,1,3,3,299.0,500.0,140.0,1,0.0,2,64,98,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,3.49,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
2015-11-11,100,True,True,80205,39.75258,-104.97993999999998,House,Entire home/apt,6,1,2,3,150.0,0.0,80.0,5,50.0,30,80,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.9,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2015-12-11,100,False,False,80211,39.75812,-105.02433,House,Private room,2,1,1,1,100.0,0.0,50.0,1,15.0,1,0,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,4,2,2,0,0.39,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
2014-08-13,100,True,False,80249,39.7902,-104.76639,House,Entire home/apt,9,2,3,4,230.0,250.0,115.0,9,25.0,2,12,96,10,10.0,10.0,10.0,10.0,9.0,False,moderate,2,1,1,0,4.71,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
2008-07-10,100,False,False,80220,39.72878,-104.93727,House,Entire home/apt,8,3,3,4,425.0,300.0,175.0,6,25.0,2,79,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,2,2,0,0,1.58,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2011-02-23,100,True,True,80209,39.71647,-104.98551,Apartment,Entire home/apt,4,1,1,1,99.0,250.0,40.0,1,0.0,1,73,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,4.18,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-22,100,False,True,80204,39.72392,-105.03837,House,Private room,2,1,1,1,64.0,0.0,20.0,1,10.0,2,90,84,8,10.0,10.0,10.0,9.0,10.0,True,moderate,2,0,2,0,1.28,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
2018-03-30,100,False,False,80239,39.79188,-104.84062,House,Private room,2,1,1,1,38.0,0.0,0.0,1,0.0,1,89,96,10,10.0,10.0,10.0,9.0,10.0,True,flexible,5,0,5,0,3.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016-08-01,100,False,False,80220,39.73309,-104.91089,Apartment,Entire home/apt,3,1,1,2,84.0,200.0,60.0,3,125.0,3,39,100,10,10.0,10.0,9.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,4.86,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
2017-05-01,100,True,False,80223,39.67833,-104.99386,House,Entire home/apt,6,1,2,3,80.0,250.0,75.0,4,15.0,3,31,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,5.43,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0
2016-04-28,100,False,True,80205,39.75693,-104.95348,House,Entire home/apt,12,2,3,5,131.0,400.0,175.0,6,10.0,2,53,97,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,2,0,0,4.1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1
2013-07-26,100,True,True,80205,39.75776,-104.9862,Apartment,Entire home/apt,4,1,0,1,195.0,0.0,60.0,2,20.0,1,89,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,4.93,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2013-07-10,100,True,True,80205,39.76095,-104.95075,House,Entire home/apt,4,1,1,2,80.0,0.0,55.0,1,0.0,2,30,98,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,7.03,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
2016-02-09,100,True,True,80203,39.71918,-104.98704,Apartment,Entire home/apt,3,1,2,2,105.0,250.0,50.0,2,30.0,2,70,98,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,1.79,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2017-10-07,90,False,False,80202,39.74894000000001,-104.99787,Apartment,Private room,2,1,1,1,80.0,100.0,30.0,1,20.0,1,27,94,9,9.0,9.0,9.0,10.0,9.0,True,strict_14_with_grace_period,1,0,1,0,5.77,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-05-24,97,False,True,80203,39.72998,-104.98607,Apartment,Entire home/apt,2,1,0,2,89.0,0.0,0.0,1,0.0,1,0,93,9,10.0,9.0,9.0,10.0,10.0,True,flexible,1,1,0,0,0.65,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2017-04-19,100,True,False,80237,39.65037,-104.89441,House,Entire home/apt,12,2,5,5,189.0,200.0,189.0,6,20.0,2,19,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,2.24,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0
2016-07-12,97,False,True,80218,39.73167,-104.97796,Apartment,Entire home/apt,2,1,1,1,85.0,150.0,30.0,1,5.0,182,84,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2018-12-04,98,False,False,80235,39.6458,-105.05985,Apartment,Entire home/apt,2,1,1,2,74.0,0.0,55.0,1,0.0,1,88,95,10,10.0,10.0,10.0,10.0,10.0,False,moderate,121,121,0,0,3.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2019-03-20,100,False,False,80206,39.73685,-104.96308,Apartment,Entire home/apt,4,1,2,2,99.0,0.0,65.0,2,5.0,2,58,95,10,10.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,5.76,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
2015-11-11,100,True,False,80211,39.77395,-105.02088,Apartment,Entire home/apt,2,1,1,1,62.0,0.0,40.0,2,5.0,1,0,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,10.25,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0
2016-07-28,100,False,False,80207,39.76281,-104.90933,Apartment,Shared room,3,1,1,1,85.0,0.0,20.0,2,10.0,2,80,94,10,10.0,10.0,10.0,9.0,9.0,True,flexible,1,0,0,1,0.57,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
2016-09-06,100,True,True,80223,39.70706,-105.01276,House,Entire home/apt,6,1,2,2,119.0,300.0,25.0,1,20.0,1,1,97,9,9.0,10.0,10.0,9.0,9.0,False,moderate,1,1,0,0,5.31,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
2019-05-20,100,False,False,80219,39.68466,-105.01743,House,Entire home/apt,4,1,2,3,99.0,350.0,150.0,4,15.0,1,80,95,10,8.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,3.71,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
2012-06-13,100,True,False,80209,39.69814,-104.95923,House,Entire home/apt,6,2,3,3,199.0,300.0,130.0,1,0.0,3,61,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.07,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0
2015-12-28,97,True,True,80205,39.76019,-104.96619,House,Entire home/apt,6,1,3,3,165.0,0.0,50.0,1,0.0,2,0,97,10,10.0,10.0,10.0,9.0,10.0,False,moderate,1,1,0,0,0.7,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
2017-08-10,100,True,False,80212,39.75305,-105.05232,Apartment,Entire home/apt,6,1,2,3,135.0,0.0,0.0,6,5.0,1,70,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,9.4,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0
2016-04-20,88,True,True,80206,39.73459,-104.95728,Apartment,Entire home/apt,3,1,1,2,95.0,0.0,35.0,3,10.0,1,68,96,9,9.0,10.0,10.0,10.0,9.0,False,moderate,1,1,0,0,7.23,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
2014-05-19,100,False,False,80209,39.7098,-104.98142,House,Private room,2,1,1,1,100.0,0.0,15.0,2,50.0,1,83,97,10,10.0,10.0,10.0,10.0,9.0,True,moderate,3,1,2,0,2.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0
2019-07-04,100,False,False,80206,39.7349,-104.94113,House,Private room,2,1,1,1,44.0,0.0,70.0,2,10.0,2,49,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,0,1,0,1.79,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
2018-08-23,100,True,False,80238,39.79138,-104.87857,Apartment,Entire home/apt,2,1,1,1,85.0,300.0,40.0,2,0.0,2,78,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.38,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2014-09-15,80,True,True,80247,39.70849000000001,-104.89128999999998,Apartment,Private room,2,1,1,1,41.0,200.0,50.0,1,10.0,30,49,88,8,9.0,9.0,9.0,9.0,9.0,True,strict_14_with_grace_period,1,0,1,0,0.21,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
2019-04-08,97,False,False,80204,39.74027,-105.04075,Apartment,Entire home/apt,2,1,1,1,145.0,250.0,75.0,2,10.0,1,29,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,9,3,0,0,0.63,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
2016-02-29,97,False,True,80206,39.74215,-104.95381,Apartment,Entire home/apt,4,1,1,2,100.0,0.0,25.0,2,20.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,0.05,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
2012-07-08,97,False,False,80205,39.75575,-104.97661,House,Entire home/apt,10,2,3,5,199.0,199.0,89.0,8,0.0,1,37,92,10,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,2.61,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0
2013-02-04,100,False,True,80205,39.75644000000001,-104.99065,Apartment,Entire home/apt,6,2,2,3,999.0,0.0,109.0,1,0.0,1,43,96,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,19,19,0,0,0.16,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
2017-09-20,87,False,True,80204,39.73619,-105.0381,House,Entire home/apt,13,2,3,4,480.0,0.0,155.0,1,0.0,3,68,100,10,9.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,35,35,0,0,0.37,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2014-04-03,100,False,False,80205,39.74974,-104.97263,House,Private room,2,1,1,1,95.0,100.0,35.0,1,0.0,1,76,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,1,1,0,1.04,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2018-10-08,98,True,False,80210,39.67277,-104.95887,Apartment,Entire home/apt,2,1,0,1,103.0,400.0,55.0,2,5.0,2,82,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,51,51,0,0,0.94,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
2017-06-14,100,True,False,80211,39.76607,-105.02669,House,Entire home/apt,16,3,5,8,999.0,495.0,265.0,10,25.0,2,0,99,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,2,0,0,3.37,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1
2016-04-10,97,False,True,80220,39.72308,-104.90728,House,Entire home/apt,16,3,5,6,390.0,500.0,140.0,1,0.0,2,0,98,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,1.16,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
2018-06-01,97,False,False,80211,39.76735,-105.03083,House,Entire home/apt,10,2,4,5,135.0,299.0,175.0,1,0.0,1,0,98,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,1.6,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
2016-02-15,100,False,False,80218,39.72963,-104.97327,Apartment,Private room,2,2,1,1,50.0,300.0,50.0,1,0.0,2,7,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,0,1,0,0.28,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0
2013-07-08,100,True,False,80209,39.71417,-104.95395,Apartment,Entire home/apt,4,2,2,2,84.0,2500.0,80.0,1,0.0,90,0,100,10,10.0,8.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,0.2,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
2014-01-20,100,True,True,80209,39.70233,-104.97441,House,Private room,6,2,3,3,119.0,1129.0,129.0,3,29.0,2,84,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,5,2,3,0,1.18,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0
2014-07-29,100,True,True,80207,39.75807,-104.9395,House,Entire home/apt,10,2,4,5,234.0,0.0,105.0,7,25.0,5,7,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,2,0,0,0.34,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
2018-05-11,100,True,False,80202,39.7561,-105.00307,Apartment,Entire home/apt,2,1,1,1,165.0,0.0,50.0,1,0.0,2,68,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,3.88,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-06-24,100,True,True,80202,39.7567,-105.00106,Apartment,Entire home/apt,2,1,0,1,91.0,0.0,40.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.25,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
2018-06-29,100,False,False,80231,39.65596,-104.88548,House,Entire home/apt,8,2,3,5,170.0,350.0,125.0,2,20.0,2,64,98,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,2.92,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1
2015-12-04,100,False,True,80222,39.6568,-104.91783,House,Entire home/apt,12,3,5,5,500.0,500.0,200.0,1,0.0,3,0,95,10,8.0,10.0,10.0,10.0,10.0,False,flexible,2,1,1,0,0.57,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
2018-10-08,98,True,False,80203,39.741,-104.97987,Apartment,Entire home/apt,4,1,1,2,124.0,400.0,80.0,2,5.0,2,56,96,10,10.0,10.0,10.0,9.0,10.0,True,strict_14_with_grace_period,51,51,0,0,3.38,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
2017-02-07,97,False,True,80212,39.75772,-105.04328999999998,House,Private room,2,1,1,1,90.0,0.0,15.0,1,25.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,0,1,0,0.07,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-08-07,100,True,False,80207,39.75819,-104.93043,House,Private room,4,1,2,2,130.0,0.0,0.0,1,0.0,2,20,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,0,3,0,1.0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
2016-06-03,100,False,True,80246,39.70092,-104.93202,Apartment,Private room,4,1,1,2,62.0,0.0,0.0,1,10.0,1,63,95,10,9.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,0,1,0,2.81,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
2015-12-30,100,True,True,80204,39.73173,-105.00229,Apartment,Entire home/apt,2,1,1,1,72.0,0.0,30.0,2,120.0,1,65,98,10,10.0,10.0,10.0,10.0,10.0,False,flexible,2,2,0,0,10.15,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2014-08-05,100,False,True,80227,39.66564,-105.06181,House,Private room,2,1,1,1,65.0,0.0,30.0,2,15.0,3,12,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,0,2,0,0.26,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
2015-04-07,100,False,True,80211,39.74929,-105.01969,House,Entire home/apt,12,2,4,5,209.0,200.0,150.0,8,0.0,1,67,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,3,1,2,0,1.0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
2018-12-04,98,False,False,80207,39.76038,-104.91937,Apartment,Entire home/apt,4,1,1,2,98.0,0.0,45.0,1,0.0,1,84,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,121,121,0,0,4.14,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2018-12-10,100,True,False,80204,39.73702,-104.99334,Apartment,Entire home/apt,6,1,2,3,199.0,0.0,200.0,1,0.0,30,10,98,10,10.0,10.0,10.0,10.0,10.0,True,flexible,2,2,0,0,3.21,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
2013-05-26,100,True,False,80211,39.77606,-105.02684,House,Entire home/apt,4,1,1,1,83.0,0.0,40.0,2,10.0,1,88,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,4.25,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
2018-10-08,98,True,False,80210,39.67286,-104.95833,Apartment,Entire home/apt,2,1,0,1,103.0,400.0,55.0,2,5.0,2,85,80,9,8.0,7.0,7.0,10.0,7.0,True,strict_14_with_grace_period,51,51,0,0,2.5,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
2017-11-16,100,True,False,80211,39.76576,-105.00511000000002,Apartment,Entire home/apt,3,1,0,2,119.0,150.0,60.0,2,30.0,1,82,96,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,2,2,0,0,5.32,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0
2017-03-20,100,True,False,80211,39.76867,-105.00081000000002,House,Entire home/apt,8,2,2,3,225.0,150.0,65.0,6,10.0,2,37,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,8.9,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
2014-10-05,97,False,True,80207,39.75107,-104.93362,House,Entire home/apt,8,3,4,4,250.0,0.0,0.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,0.13,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0
2017-09-20,87,False,True,80206,39.73612,-104.96435,Apartment,Entire home/apt,4,1,2,2,215.0,0.0,115.0,1,0.0,30,54,100,10,9.0,10.0,10.0,9.0,9.0,True,strict_14_with_grace_period,35,35,0,0,0.2,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2015-11-02,100,False,True,80212,39.75691,-105.05242,House,Private room,2,1,1,1,58.0,0.0,20.0,2,15.0,1,57,98,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,1,1,0,1.1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
2019-03-24,100,True,False,80237,39.6418,-104.88314,House,Private room,1,1,1,1,32.0,0.0,0.0,1,0.0,1,59,100,10,10.0,10.0,10.0,9.0,8.0,True,flexible,3,0,3,0,0.78,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2019-05-26,100,True,False,80212,39.76741,-105.05072,House,Entire home/apt,6,2,3,4,250.0,0.0,150.0,1,0.0,4,9,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,1.54,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
2015-11-07,97,False,False,80202,39.74358,-104.98673,Apartment,Private room,3,1,1,1,79.0,0.0,0.0,1,0.0,1,0,100,10,9.0,9.0,10.0,10.0,10.0,False,flexible,1,0,1,0,0.13,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
2013-08-28,100,True,False,80211,39.7516,-105.02056,Apartment,Entire home/apt,4,1,2,2,120.0,200.0,100.0,2,25.0,1,84,97,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,2,2,0,0,3.86,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2015-09-28,100,True,False,80218,39.73516,-104.97145,House,Entire home/apt,3,1,1,1,84.0,100.0,75.0,2,50.0,2,41,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,2.4,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0
2015-12-10,97,False,True,80223,39.72026,-104.99157,House,Entire home/apt,3,1,1,0,108.0,0.0,100.0,1,0.0,2,60,91,10,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,1.29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2014-05-28,100,False,False,80218,39.73595,-104.97639,Apartment,Entire home/apt,2,1,1,1,68.0,500.0,0.0,1,0.0,30,86,93,10,9.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,0.42,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2016-02-27,100,True,False,80220,39.73435,-104.90168,House,Entire home/apt,10,3,4,6,299.0,300.0,150.0,1,0.0,1,41,98,10,10.0,10.0,10.0,9.0,10.0,True,moderate,2,2,0,0,6.19,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0
2018-03-25,100,True,False,80209,39.70032,-104.95246000000002,House,Entire home/apt,6,2,3,4,209.0,250.0,250.0,6,20.0,30,53,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,2.19,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
2016-05-10,100,False,True,80203,39.72964,-104.98597,Apartment,Entire home/apt,4,1,1,2,99.0,0.0,25.0,2,15.0,1,2,98,10,9.0,9.0,10.0,10.0,10.0,True,flexible,1,1,0,0,9.18,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
2016-05-11,100,True,False,80210,39.67476,-104.97489,House,Private room,2,1,1,2,50.0,100.0,30.0,1,0.0,2,62,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,0,3,0,2.58,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
2017-06-12,100,False,False,80204,39.73814,-105.00268,House,Entire home/apt,4,1,2,2,212.0,0.0,30.0,1,0.0,2,14,97,10,10.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,0.61,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
